组别,姓名,性别,出生年,出身月,出生地,出生地（经度）,出生地（纬度）,籍贯,籍贯（精度）,籍贯（纬度）,毕业学校,毕业学校（经度）,毕业学校（纬度）,专业,毕业时间,当选时间,获得称谓的单位
22.0,谭海仁,男,1986,8,,,,,,,中国科学院,32.057094,118.779089,信息科学,,2018.0,
22.0,王利民,男,1988,11,,,,,,,香港中文大学,32.057094,118.779089,信息科学,,2018.0,
22.0,姚鹏晖,男,1985,7,,,,,,,,32.057094,118.779089,信息科学,2015,2018.0,
22.0,郭保生,男,1981,4,,,,,,,,32.057094,118.779089,医学,,2018.0,
22.0,李延成,男,1981,1,,,,,,,南京理工大学,32.073716,118.768995,工程科学,,2018.0,
22.0,韩业辉,男,1977,9,,,,,,,美国麻省理工学院,32.039358,118.820156,工程科学,2007,2018.0,
22.0,刘向雷,男,1989,1,,,,,,,美国佐治亚理工学院,32.039358,118.820156,工程科学,2010,2018.0,
22.0,苏冠勇,男,1985,11,,,,,,,南京大学,32.036433,118.852069,环境与地球科学,2016,2018.0,
22.0,朱志伟,男,1988,11,,,,,,,香港理工大学,32.036433,118.852069,工程科学,2013,2018.0,
22.0,陈 胜,男,1984,3,,,,,,,,32.036433,118.852069,工程科学,2016,2018.0,
22.0,俞叶峰,男,1979,9,,,,,,,法国巴黎东大学,32.036433,118.852069,信息科学,,2018.0,
22.0,王 跃,男,1989,1,,,,,,,,32.036433,118.852069,信息科学,2011,2018.0,
22.0,施 政,男,1984,6,,,,,,,,32.076233,118.810737,环境与地球科学,,2018.0,
22.0,黄新元,男,1981,1,,,,,,,中科院,32.076233,118.810737,生命科学,,2018.0,
22.0,许 凯,男,1983,11,,,,,,,美国肯塔基大学,32.071771,118.822693,生命科学,2010,2018.0,
22.0,魏江峰,男,1977,11,,,,,,,美国佐治亚理工学院,118.72258,32.209724,环境与地球科学,2014,2018.0,
22.0,汪 洋,男,1979,9,,,,,,,东北大学,119.429886,32.404871,化学,2007,2018.0,
22.0,肖易倍,男,1984,6,,,,,,,美国康奈尔大学,118.919702,31.909259,医学,2007,2018.0,
22.0,Zheng Li,女,1977,11,,,,,,,,118.919702,31.909259,医学,2017,2018.0,
22.0,刘东飞,男,1985,5,,,,,,,芬兰赫尔辛基大学,118.919702,31.909259,医学,,2018.0,
22.0,杨 鹏,男,1979,4,,,,,,,美国匹兹堡大学,118.919702,31.909259,医学,4188,2018.0,
22.0,周 君,女,1984,10,,,,,,,康奈尔大学,118.919702,31.909259,医学,4227,2018.0,
22.0,陆晓铭,男,1983,7,,,,,,,,120.14789,30.292483,信息科学,2017,2018.0,
22.0,齐 治,男,1985,11,,,,,,,,120.130796,30.275935,数学,,2018.0,
22.0,刘 钊,男,1985,3,,,,,,,,120.130796,30.275935,物理,,2018.0,
22.0,袁 野,男,1988,10,,,,,,,,120.130796,30.275935,物理,,2018.0,
22.0,王大伟,男,1984,2,,,,,,,,120.130796,30.275935,物理,,2018.0,
22.0,冯建东,男,1992,1,,,,,,,瑞士洛桑联邦理工学院,120.130796,30.275935,化学,,2018.0,
22.0,周少东,男,1986,6,,,,,,,,120.130796,30.275935,化学,2017,2018.0,
22.0,方 东,男,1984,1,,,,,,,美国梅奥医学中心  ,120.130796,30.275935,生命科学,,2018.0,
22.0,张 岩,男,1985,6,,,,,,,美国密歇根大学,120.130796,30.275935,生命科学,2016,2018.0,
22.0,郭 方,男,1982,6,,,,,,,,120.130796,30.275935,生命科学,2017,2018.0,
22.0,韩佩东,男,1982,3,,,,,,,美国加州大学圣地亚哥分校,120.130796,30.275935,生命科学,,2018.0,
22.0,丁 昀,女,1984,3,,,,,,,,120.130796,30.275935,生命科学,,2018.0,
22.0,刘丹彤,男,1984,3,,,,,,,,120.130796,30.275935,环境与地球科学,,2018.0,
22.0,王志彬,男,1984,3,,,,,,,马克斯普朗克化学研究所,120.130796,30.275935,环境与地球科学,,2018.0,
22.0,鲍学伟,男,1985,4,,,,,,,加拿大卡尔加里大学,120.130796,30.275935,环境与地球科学,2016,2018.0,
22.0,陈阳康,男,1990,6,,,,,,,美国橡树岭国家实验室,120.130796,30.275935,环境与地球科学,,2018.0,
22.0,陈宗平,男,1984,10,,,,,,,,120.130796,30.275935,材料科学,2017,2018.0,
22.0,方彦俊,男,1985,11,,,,,,,,120.130796,30.275935,材料科学,,2018.0,
22.0,齐志明,男,1978,12,,,,,,,,120.130796,30.275935,工程科学,,2018.0,
22.0,李学进,男,1980,4,,,,,,,布朗大学,120.130796,30.275935,工程科学,,2018.0,
22.0,凌 敏,男,1985,12,,,,,,,,120.130796,30.275935,工程科学,2014,2018.0,
22.0,赵 博,男,1985,3,,,,,,,清华大学,120.130796,30.275935,工程科学,,2018.0,
22.0,钟文兴,男,1984,3,,,,,,,,120.130796,30.275935,工程科学,,2018.0,
22.0,Dawei Di,男,1984,7,,,,,,,,120.130796,30.275935,工程科学,,2018.0,
22.0,赵 阳,男,1983,8,,,,,,,埃因霍芬理工大学,120.130796,30.275935,工程科学,,2018.0,
22.0,高 翔,男,1983,6,,,,,,,屯特大学,120.130796,30.275935,信息科学,,2018.0,
22.0,林宏焘,男,1987,11,,,,,,,美国麻省理工大学,120.130796,30.275935,信息科学,,2018.0,
22.0,高 飞,男,1986,11,,,,,,,南洋理工大学,120.130796,30.275935,信息科学,2017,2018.0,
22.0,吴 丹,女,1985,7,,,,,,,,120.130796,30.275935,信息科学,,2018.0,
22.0,纪守领,男,1986,10,,,,,,,,120.130796,30.275935,信息科学,,2018.0,
22.0,刘 安,男,1983,8,,,,,,,香港科技大学,120.130796,30.275935,信息科学,,2018.0,
22.0,马耀光,男,1985,3,,,,,,,,120.130796,30.275935,信息科学,2017,2018.0,
22.0,冯宇雄,男,1982,1,,,,,,,,120.130796,30.275935,医学,,2018.0,
22.0,付文先,男,1978,11,,,,,,,,120.130796,30.275935,医学,,2018.0,
22.0,Hongqing Liang,女,1983,3,,,,,,,,120.130796,30.275935,医学,,2018.0,
22.0,罗 驰,男,1985,2,,,,,,,,120.130796,30.275935,医学,,2018.0,
22.0,古 莹,女,1981,12,,,,,,,美国希望之城国家医疗中心,120.130796,30.275935,医学,,2018.0,
22.0,蒋 晞,女,1982,5,,,,,,,芝加哥大学,120.130796,30.275935,医学,,2018.0,
22.0,钱鹏旭,男,1984,8,,,,,,,美国斯托瓦斯医学研究所,120.130796,30.275935,医学,2015,2018.0,
22.0,杨云芳,女,1985,10,,,,,,,,120.173389,30.295875,化学,,2018.0,
22.0,张照亮,男,1980,12,,,,,,,美国加州大学戴维斯分校,117.261197,31.871424,生命科学,,2018.0,
22.0,陈世炳,男,1982,7,,,,,,,,117.276137,31.842919,数学,2016,2018.0,
22.0,梁永祺,男,1982,5,,,,,,,,117.276137,31.842919,数学,,2018.0,
22.0,杨 迪,男,1986,2,,,,,,,,117.276137,31.842919,数学,,2018.0,
22.0,何俊峰,男,1986,4,,,,,,,,117.276137,31.842919,物理,,2018.0,
22.0,方文娟,女,1981,10,,,,,,,美国哥伦比亚大学,117.276137,31.842919,物理,,2018.0,
22.0,张 扬,男,1983,11,,,,,,,,117.276137,31.842919,物理,2009,2018.0,
22.0,戴汉宁,男,1985,12,,,,,,,,117.276137,31.842919,物理,,2018.0,
22.0,林毅恒,男,1986,12,,,,,,,,117.276137,31.842919,物理,,2018.0,
22.0,王 亚,男,1986,3,,,,,,,德国斯图加特大学,117.276137,31.842919,物理,,2018.0,
22.0,郭 昌,男,1987,6,,,,,,,德国明斯特大学,117.276137,31.842919,化学,,2018.0,
22.0,吴 思,男,1982,4,,,,,,,德国马普高分子所,117.276137,31.842919,化学,,2018.0,
22.0,Lulu Yiju Chen,女,1978,1,,,,,,,,117.276137,31.842919,生命科学,2012,2018.0,
22.0,唐爱辉,男,1979,11,,,,,,,美国马里兰大学,117.276137,31.842919,生命科学,,2018.0,
22.0,肖正国,男,1985,10,,,,,,,,117.276137,31.842919,材料科学,,2018.0,
22.0,樊逢佳,男,1986,9,,,,,,,多伦多大学,117.276137,31.842919,材料科学,,2018.0,
22.0,杨益东,男,1981,11,,,,,,,,117.276137,31.842919,工程科学,,2018.0,
22.0,霍永恒,男,1983,6,,,,,,,德国莱布尼茨固态和材料研究所,117.276137,31.842919,信息科学,,2018.0,
22.0,程敬原,女,1982,6,,,,,,,帕绍大学,117.276137,31.842919,信息科学,,2018.0,
22.0,丁 虎,男,1986,12,,,,,,,,117.276137,31.842919,信息科学,2012,2018.0,
22.0,龚 伟,男,1982,2,,,,,,,渥太华大学,117.276137,31.842919,信息科学,,2018.0,
22.0,杨亚玲,女,1977,6,,,,,,,,117.276137,31.842919,信息科学,,2018.0,
22.0,熊志伟,男,1984,6,,,,,,,中国科学技术大学 ,117.276137,31.842919,信息科学,,2018.0,
22.0,高大兴,男,1987,12,,,,,,,,117.276137,31.842919,医学,,2018.0,
22.0,帅 李,男,1986,7,,,,,,,,119.243195,26.088528,工程科学,,2018.0,
22.0,宋继彬,男,1983,4,,,,,,,,119.200984,26.065342,化学,,2018.0,
22.0,张金水,男,1983,6,,,,,,,美国橡树岭国家实验室,119.200984,26.065342,化学,,2018.0,
22.0,赖志超,男,1986,11,,,,,,,美国普渡大学,119.201815,26.067319,工程科学,2017,2018.0,
22.0,苏文聪,男,1986,3,,,,,,,,119.201815,26.067319,工程科学,2017,2018.0,
22.0,孙 捷,男,1977,8,,,,,,,,119.201088,26.06423,信息科学,,2018.0,
22.0,郑远辉,男,1981,2,,,,,,,新南威尔士大学,119.200984,26.065342,信息科学,,2018.0,
22.0,胡 晟,男,1988,12,,,,,,,,118.316761,24.611601,化学,,2018.0,
22.0,王斌举,男,1985,10,,,,,,,,118.316761,24.611601,化学,,2018.0,
22.0,刘 波,男,1981,10,,,,,,,瑞士伯尔尼大学,118.013215,24.612787,生命科学,,2018.0,
22.0,张亚霖,男,1985,6,,,,,,,,118.013215,24.612787,生命科学,2010,2018.0,
22.0,曹 彬,男,1983,3,,,,,,,,118.013215,24.612787,医学,,2018.0,
22.0,张凌娟,女,1980,12,,,,,,,,118.013215,24.612787,医学,,2018.0,
22.0,廖金宝,男,1986,9,,,,,,,比利时安特卫普大学,115.929345,28.683838,环境与地球科学,,2018.0,
22.0,徐振江,男,1985,12,,,,,,,加州大学圣地亚哥分校,115.944474,28.690233,生命科学,,2018.0,
22.0,杨国涛,男,1986,10,,,,,,,新南威尔士大学,120.185317,35.955915,工程科学,2017,2018.0,
22.0,柏利慧,男,1980,1,,,,,,,曼尼托巴大学,117.069004,36.682427,物理,2017,2018.0,
22.0,刘智青,男,1986,8,,,,,,,,117.069004,36.682427,物理,,2018.0,
22.0,易 立,女,1988,10,,,,,,,美国耶鲁大学,117.069004,36.682427,物理,,2018.0,
22.0,赵 珊,女,1988,4,,,,,,,加拿大里贾纳大学,117.066997,36.681139,工程科学,2017,2018.0,
22.0,刘 帅,男,1982,10,,,,,,,,117.066997,36.681139,信息科学,,2018.0,
22.0,王兴龙,男,1980,8,,,,,,,,117.027555,36.661288,医学,,2018.0,
22.0,胡 涵,男,1985,8,,,,,,,,120.182647,35.944508,工程科学,,2018.0,
22.0,庞学玉,男,1982,4,,,,,,,,120.182647,35.944508,工程科学,,2018.0,
22.0,罗永康,男,1985,4,,,,,,,,114.418992,30.519577,物理,,2018.0,
22.0,李 霖,男,1988,2,,,,,,,,114.418992,30.519577,物理,,2018.0,
22.0,李政言,男,1985,11,,,,,,,加拿大渥太华大学,114.418992,30.519577,物理,,2018.0,
22.0,李 雄,男,1980,1,,,,,,,,114.414261,30.517002,化学,,2018.0,
22.0,陈卫华,男,1979,1,,,,,,,瑞士生物信息学研究所/日内瓦大学医学院,114.424599,30.517563,生命科学,,2018.0,
22.0,程 超,男,1978,12,,,,,,,,114.424599,30.517563,生命科学,2016,2018.0,
22.0,孙永明,男,1983,8,,,,,,,美国斯坦福大学,114.423135,30.516942,材料科学,,2018.0,
22.0,苏 彬,男,1983,3,,,,,,,澳大利亚莫纳什大学,114.423135,30.516942,材料科学,,2018.0,
22.0,张世顺,男,1980,8,,,,,,,,114.423135,30.516942,工程科学,2017,2018.0,
22.0,王发芽,男,1979,5,,,,,,,美国斯坦福国家加速器研究中心,114.423135,30.516942,工程科学,,2018.0,
22.0,叶 畅,男,1983,2,,,,,,,,114.423135,30.516942,工程科学,,2018.0,
22.0,陈子光,男,1984,11,,,,,,,美国内布拉斯加大学,114.423135,30.516942,工程科学,,2018.0,
22.0,彭 晗,女,1984,12,,,,,,,美国伦斯勒理工学院,114.423135,30.516942,工程科学,2017,2018.0,
22.0,熊紫兰,女,1986,2,,,,,,,美国加州大学伯克利分校,114.423135,30.516942,工程科学,,2018.0,
22.0,俞 云,男,1982,10,,,,,,,,114.423135,30.516942,工程科学,,2018.0,
22.0,庞元杰,男,1984,7,,,,,,,加拿大多伦多大学,114.420187,30.515047,信息科学,,2018.0,
22.0,李 岩,男,1985,8,,,,,,,,114.267695,30.588843,医学,2017,2018.0,
22.0,胡德胜,男,1978,11,,,,,,,,114.267695,30.588843,医学,,2018.0,
22.0,骆海明,男,1984,1,,,,,,,,114.267695,30.588843,医学,,2018.0,
22.0,王超龙,男,1985,6,,,,,,,,114.267695,30.588843,医学,,2018.0,
22.0,李 青,女,1981,11,,,,,,,伊利诺伊大学,114.360346,30.479697,生命科学,,2018.0,
22.0,朱成周,男,1982,1,,,,,,,德国德累斯顿工业大学,114.37175,30.524594,化学,,2018.0,
22.0,戴书洋,男,1987,7,,,,,,,美国宾夕法尼亚大学,114.371181,30.546525,数学,,2018.0,
22.0,王纪科,男,1982,3,,,,,,,欧洲核子中心,114.369037,30.540533,物理,,2018.0,
22.0,翟月明,男,1982,8,,,,,,,美国华盛顿大学,114.368435,30.531892,化学,2013,2018.0,
22.0,沈 晓,男,1987,2,,,,,,,美国波士顿学院,114.368435,30.531892,化学,2017,2018.0,
22.0,宋 恒,男,1987,5,,,,,,,,114.368435,30.531892,化学,2017,2018.0,
22.0,顾 栋,男,1982,10,,,,,,,德国马克斯普朗克煤研究所,114.368435,30.531892,化学,,2018.0,
22.0,李文博,男,1984,12,,,,,,,,114.368435,30.531892,生命科学,,2018.0,
22.0,熊 伟,男,1980,11,,,,,,,,114.368435,30.531892,生命科学,,2018.0,
22.0,胥国勇,男,1985,5,,,,,,,杜克大学,114.368435,30.531892,生命科学,,2018.0,
22.0,杨红春,男,1982,3,,,,,,,约翰英纳斯研究中心,114.368435,30.531892,生命科学,,2018.0,
22.0,姜 恺,男,1981,12,,,,,,,荷兰乌特勒支大学,114.360058,30.560499,生命科学,,2018.0,
22.0,俞雁寻,女,1977,11,,,,,,,布兰迪斯大学,114.360058,30.560499,生命科学,2017,2018.0,
22.0,晏 宁,男,1986,10,,,,,,,,114.371247,30.540304,环境与地球科学,2017,2018.0,
22.0,杨 洪,男,1978,9,,,,,,,,30.5378,114.3628,环境与地球科学,,2018.0,
22.0,陈 亮,男,1977,8,,,,,,,美国辛辛那提大学医学院,,,环境与地球科学,,2018.0,
22.0,刘 勇,男,1982,10,,,,,,,美国Rutgers新泽西州立大学,,,工程科学,2012,2018.0,
22.0,周 超,男,1987,9,,,,,,,哈佛大学 肯尼迪政府学院,,,工程科学,1995,2018.0,
22.0,郭宇铮,男,1985,4,,,,,,,,,,工程科学,2001,2018.0,
22.0,陈 璞,男,1983,2,,,,,,,斯坦福大学医学院,,,工程科学,,2018.0,
22.0,林乾乾,男,1987,4,,,,,,,,,,信息科学,2016,2018.0,
22.0,梁凯威,男,1985,10,,,,,,,,,,医学,,2018.0,
22.0,孙 正,男,1981,1,,,,,,,,,,医学,,2018.0,
22.0,夏宇尘,男,1982,10,,,,,,,德国慕尼黑工业大学,,,医学,,2018.0,
22.0,张振涛,男,1981,10,,,,,,,,,,医学,2013,2018.0,
22.0,赵 振,男,1978,6,,,,,,,,,,医学,,2018.0,
22.0,谭刚健,男,1986,2,,,,,,,,,,材料科学,,2018.0,
22.0,刘书琳,女,1984,10,,,,,,,美国伊利诺伊大学芝加哥分校,,,化学,,2018.0,
22.0,Kemp David Bryan,男,1978,12,,,,,,,英国阿伯丁大学,,,环境与地球科学,2017,2018.0,
22.0,蔡红柱,男,1989,4,,,,,,,丹麦奥胡斯大学,,,环境与地球科学,,2018.0,
22.0,龚文平,男,1989,3,,,,,,,美国克莱姆森大学,,,环境与地球科学,,2018.0,
22.0,王华沛,男,1984,7,,,,,,,美国麻省理工学院,,,环境与地球科学,,2018.0,
22.0,刘艳岚,女,1985,3,,,,,,,,,,化学,,2018.0,
22.0,王 兮,男,1985,5,,,,,,, 德国明斯特大学有机化学研究所,,,化学,,2018.0,
22.0,刘继磊,男,1987,5,,,,,,,新加坡南洋理工大学,,,材料科学,2018,2018.0,
22.0,杨 斌,男,1985,9,,,,,,,美国内布拉斯加大学林肯分校,,,材料科学,2018,2018.0,
22.0,康 馨,男,1986,11,,,,,,,密苏里科技大学,,,工程科学,2014,2018.0,
22.0,汪洪亮,男,1982,12,,,,,,,加拿大女王大学,,,工程科学,2015,2018.0,
22.0,闫瑞峰,男,1981,9,,,,,,,,,,工程科学,2018,2018.0,
22.0,刘 渊,男,1988,5,,,,,,,,,,信息科学,,2018.0,
22.0,翟宗昭,男,1983,5,,,,,,,德国海德堡大学,,,生命科学,,2018.0,
22.0,许文斌,男,1985,2,,,,,,,,,,环境与地球科学,,2018.0,
22.0,喻海良,男,1980,10,,,,,,,清华大学,,,工程科学,,2018.0,
22.0,黄 熹,男,1982,5,,,,,,,,,,医学,2011,2018.0,
22.0,安 林,男,1981,10,,,,,,,  华盛顿大学,,,信息科学,,2018.0,
22.0,吴希文,男,1983,5,,,,,,,,,,环境与地球科学,,2018.0,
22.0,孙德强,男,1981,3,,,,,,,,,,医学,,2018.0,
22.0,张嘉恒,男,1986,2,,,,,,,,,,工程科学,,2018.0,
22.0,黄良斌,男,1986,9,,,,,,,,,,化学,,2018.0,
22.0,顾 成,男,1984,6,,,,,,,,,,化学,,2018.0,
22.0,袁友永,男,1985,10,,,,,,,新加坡国立大学,,,化学,,2018.0,
22.0,段春晖,男,1986,2,,,,,,,荷兰埃因霍温理工大学,,,材料科学,2017,2018.0,
22.0,严克友,男,1982,4,,,,,,,香港科技大学,,,材料科学,,2018.0,
22.0,陈庭坚,男,1983,11,,,,,,,,,,工程科学,,2018.0,
22.0,孙桃林,男,1983,9,,,,,,,,,,工程科学,,2018.0,
22.0,熊梦华,男,1985,9,,,,,,,伊利诺伊大学厄巴纳香槟分校,,,工程科学,,2018.0,
22.0,韩宇星,女,1983,8,,,,,,,美国洛杉矶加州大学,,,工程科学,,2018.0,
22.0,李进开,男,1984,11,,,,,,,香港中文大学,,,数学,2011,2018.0,
22.0,马 楠,男,1984,10,,,,,,,科罗拉多大学,,,环境与地球科学,2013,2018.0,
22.0,俞鹏飞,男,1988,1,,,,,,,莱布尼茨对流层研究所,,,环境与地球科学,,2018.0,
22.0,杨 将,男,1987,3,,,,,,,美国宾夕法尼亚州州立大学,,,数学,,2018.0,
22.0,刘奇航,男,1985,12,,,,,,,,,,物理,2014,2018.0,
22.0,吴留锁,男,1983,12,,,,,,,,,,物理,,2018.0,
22.0,何 川,男,1985,8,,,,,,,,,,化学,,2018.0,
22.0,舒 伟,男,1983,12,,,,,,,,,,化学,,2018.0,
22.0,肖 军,男,1983,10,,,,,,,美国宾夕法尼亚大学,,,生命科学,,2018.0,
22.0,杨 荟,女,1986,5,,,,,,,,,,生命科学,2017,2018.0,
22.0,杨 剑,男,1983,1,,,,,,,,,,环境与地球科学,,2018.0,
22.0,林君浩,男,1986,8,,,,,,,,,,材料科学,,2018.0,
22.0,史海匀,男,1985,11,,,,,,,,,,工程科学,,2018.0,
22.0,王建春,男,1985,2,,,,,,,北京大学,,,工程科学,,2018.0,
22.0,Kai Li,男,1982,11,,,,,,,,,,工程科学,2012,2018.0,
22.0,张 巍,男,1980,2,,,,,,,,,,信息科学,,2018.0,
22.0,邢少军,男,1982,3,,,,,,,"Department of Microbiology and Immunology, University of Iowa",,,生命科学,,2018.0,
22.0,林 静,女,1983,12,,,,,,,美国国立卫生研究院（NIH）,,,工程科学,,2018.0,
22.0,周非凡,女,1982,8,,,,,,,University of Central OklahomaUniversity of Central Oklahoma,,,信息科学,2013,2018.0,
22.0,胡大宁,,1900,1,,,,,,,,,,,,2018.0,
22.0,沈 侠,男,1985,9,,,,,,,,,,数学,,2018.0,
22.0,郭东辉,男,1978,11,,,,,,,日本筑波大学,,,物理,,2018.0,
22.0,俞弘毅,男,1982,5,,,,,,,,,,物理,2016,2018.0,
22.0,潘刘彬,男,1978,8,,,,,,,,,,物理,,2018.0,
22.0,项泽亮,男,1984,11,,,,,,,,,,物理,,2018.0,
22.0,叶 鹏,男,1984,9,,,,,,,,,,物理,,2018.0,
22.0,金达飞,男,1983,6,,,,,,,,,,物理,,2018.0,
22.0,韩治际,男,1983,11,,,,,,," 
罗切斯特大学",,,化学,,2018.0,
22.0,胡 鹏,男,1983,8,,,,,,,,,,化学,2013,2018.0,
22.0,Xiaomeng Wang,女,1978,3,,,,,,,,,,生命科学,,2018.0,
22.0,覃章才,男,1983,9,,,,,,,,,,环境与地球科学,,2018.0,
22.0,徐伟新,男,1981,9,,,,,,,,,,环境与地球科学,,2018.0,
22.0,叶玲玲,女,1986,11,,,,,,,  加州理工学院地震学实验室   ,,,环境与地球科学,,2018.0,
22.0,周 宇,男,1989,3,,,,,,,,,,环境与地球科学,2018,2018.0,
22.0,许小丁,男,1983,7,,,,,,,,,,材料科学,,2018.0,
22.0,杨振宇,男,1985,12,,,,,,,加拿大阿尔伯塔大学,,,材料科学,,2018.0,
22.0,毕冬勤,女,1983,7,,,,,,,瑞士洛桑联邦理工大学,,,材料科学,2014,2018.0,
22.0,赵铜铁钢,男,1986,6,,,,,,,,,,工程科学,,2018.0,
22.0,朱文鹏,男,1985,2,,,,,,,美国布朗大学,,,工程科学,,2018.0,
22.0,杨跃东,男,1980,5,,,,,,,中国科学技术大学,,,信息科学,2014,2018.0,
22.0,陈 俊,男,1985,6,,,,,,,,,,医学,2006,2018.0,
22.0,丁 涛,男,1984,6,,,,,,,,,,医学,,2018.0,
22.0,郭剑平,男,1977,12,,,,,,,哈佛医学院贝斯癌症中心,,,医学,,2018.0,
22.0,叶小菁,女,1981,7,,,,,,,美国加州大学尔湾分校,,,医学,2018,2018.0,
22.0,陈泽涛,男,1987,1,,,,,,,澳大利亚昆士兰科技大学,,,医学,2011,2018.0,
22.0,杜向军,男,1987,1,,,,,,,,,,医学,2015,2018.0,
22.0,杨宇宁,男,1984,12,,,,,,,,,,数学,,2018.0,
22.0,邹 懿,男,1983,12,,,,,,,美国加州大学洛杉矶分校,,,生命科学,,2018.0,
22.0,王 翊,男,1979,12,,,,,,,加州大学伯克利分校,,,生命科学,2017,2018.0,
22.0,郝 锋,男,1984,8,,,,,,,清华大学,,,材料科学,,2018.0,
22.0,常凌乾,男,1986,1,,,,,,,,,,工程科学,2012,2018.0,
22.0,杨瑞国,男,1981,10,,,,,,,,,,工程科学,,2018.0,
22.0,陈振骐,男,1978,5,,,,,,,,,,信息科学,,2018.0,
22.0,王 勇,男,1988,2,,,,,,,美国加州大学圣塔芭芭拉分校,,,信息科学,,2018.0,
22.0,王 钊,男,1983,9,,,,,,,,,,信息科学,1992,2018.0,
22.0,王子竹,男,1984,5,,,,,,,,,,信息科学,,2018.0,
22.0,李 珂,男,1985,3,,,,,,,电子科技大学,,,信息科学,,2018.0,
22.0,宋井宽,男,1986,12,,,,,,,美国 哥伦比亚大学,,,信息科学,,2018.0,
22.0,周家雨,男,1985,9,,,,,,,美国密歇根州立大学,,,信息科学,2017,2018.0,
22.0,赖槿峰,男,1980,10,,,,,,,,,,信息科学,,2018.0,
22.0,巫 江,男,1982,10,,,,,,,,,,信息科学,,2018.0,
22.0,杨 青,男,1980,12,,,,,,,,,,信息科学,,2018.0,
22.0,唐庆粦,男,1986,12,,,,,,,新加坡国立大学,,,数学,,2018.0,
22.0,练 仲,男,1987,11,,,,,,,丹麦奥胡斯大学,,,化学,,2018.0,
22.0,孙智琦,男,1985,2,,,,,,,慕尼黑大学,,,生命科学,2015,2018.0,
22.0,米 鹏,男,1982,4,,,,,,,东京大学,,,工程科学,2015,2018.0,
22.0,魏 强,男,1986,1,,,,,,,柏林自由大学,,,工程科学,,2018.0,
22.0,冯晓东,男,1984,4,,,,,,,加州大学圣地亚哥分校,,,医学,2014,2018.0,
22.0,姜 红,男,1981,2,,,,,,,圣路易斯华盛顿大学,,,医学,2018,2018.0,
22.0,邵振华,男,1985,10,,,,,,,美国德州大学,,,医学,2018,2018.0,
22.0,常晋源,男,1986,11,,,,,,,北京大学光华管理学院,,,数学,2018,2018.0,
22.0,何 庆,男,1982,1,,,,,,,,,,工程科学,2013,2018.0,
22.0,孙湛博,男,1987,11,,,,,,,,,,工程科学,,2018.0,
22.0,李 强,男,1977,9,,,,,,,,,,工程科学,,2018.0,
22.0,胡 颖,,1905,5,,,,,,,美国范德堡大学,,,物理,,2018.0,
22.0,陈 中,男,1980,9,,,,,,,,,,工程科学,,2018.0,
22.0,郜 鹏,男,1983,4,,,,,,,,,,信息科学,,2018.0,
22.0,杨 斌,男,1978,5,,,,,,,,,,工程科学,,2018.0,
22.0,曾 荣,男,1985,9,,,,,,,,,,化学,,2018.0,
22.0,李苏植,男,1984,5,,,,,,,卡尔斯鲁厄大学,,,材料科学,,2018.0,
22.0,张明明,男,1986,11,,,,,,,马里兰大学化学,,,材料科学,,2018.0,
